,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Cost_Price,Order Year,Order Month,Order Day,Profit_Margin,Price_Per_Item,Product Markup
4562,2022-12-04,2022-12-09,Second Class,HM-14860,Corporate,Furniture,Furnishings,36.4,5,0.0,13.832,22.567999999999998,2022,12,338,0.38000000000000006,7.279999999999999,0.6129032258064517
4563,2024-09-27,2024-10-01,Standard Class,SJ-20125,Home Office,Furniture,Chairs,419.136,4,0.2,-57.6312,476.7672,2024,9,271,-0.13749999999999998,104.784,-0.12087912087912084
4564,2021-12-09,2021-12-14,Standard Class,DM-12955,Corporate,Office Supplies,Storage,100.704,6,0.2,-1.2588,101.96279999999999,2021,12,343,-0.0125,16.784,-0.01234567901234562
4565,2024-12-04,2024-12-11,Standard Class,MC-17575,Consumer,Office Supplies,Appliances,45.216,3,0.2,4.5216,40.6944,2024,12,339,0.1,15.072000000000001,0.11111111111111109
4566,2024-12-04,2024-12-11,Standard Class,MC-17575,Consumer,Office Supplies,Binders,28.782,6,0.7,-21.1068,49.8888,2024,12,339,-0.7333333333333333,4.797,-0.42307692307692313
4567,2024-12-04,2024-12-11,Standard Class,MC-17575,Consumer,Office Supplies,Paper,24.448,4,0.2,8.8624,15.585600000000001,2024,12,339,0.36249999999999993,6.112,0.568627450980392
4568,2022-11-08,2022-11-13,Standard Class,DB-13660,Consumer,Office Supplies,Binders,10.476,6,0.8,-17.2854,27.761400000000002,2022,11,312,-1.6499999999999997,1.7460000000000002,-0.6226415094339623
4569,2021-04-19,2021-04-21,Second Class,NF-18595,Home Office,Furniture,Furnishings,76.14,3,0.0,26.649,49.491,2021,4,109,0.35000000000000003,25.38,0.5384615384615384
4570,2022-05-25,2022-05-27,Second Class,NM-18445,Home Office,Office Supplies,Art,21.24,3,0.0,8.0712,13.1688,2022,5,145,0.38,7.079999999999999,0.6129032258064516
4571,2022-05-25,2022-05-27,Second Class,NM-18445,Home Office,Office Supplies,Binders,127.96,2,0.0,60.1412,67.8188,2022,5,145,0.47000000000000003,63.98,0.8867924528301887
4572,2024-07-18,2024-07-22,Standard Class,AB-10255,Home Office,Technology,Copiers,479.984,2,0.2,89.997,389.98699999999997,2024,7,200,0.1875,239.992,0.23076923076923084
4573,2023-12-13,2023-12-19,Standard Class,MG-17650,Home Office,Technology,Phones,657.93,7,0.0,184.2204,473.7095999999999,2023,12,347,0.28,93.99,0.38888888888888906
4574,2023-12-13,2023-12-19,Standard Class,MG-17650,Home Office,Furniture,Furnishings,33.48,4,0.0,8.7048,24.775199999999998,2023,12,347,0.26000000000000006,8.37,0.3513513513513513
4575,2023-12-13,2023-12-19,Standard Class,MG-17650,Home Office,Office Supplies,Art,13.9,5,0.0,3.614,10.286000000000001,2023,12,347,0.26,2.7800000000000002,0.3513513513513512
4576,2023-12-13,2023-12-19,Standard Class,MG-17650,Home Office,Office Supplies,Storage,26.86,2,0.0,6.715,20.145,2023,12,347,0.25,13.43,0.3333333333333333
4577,2021-04-11,2021-04-16,Standard Class,SE-20110,Consumer,Office Supplies,Binders,9.584,1,0.2,3.3544,6.2296,2021,4,101,0.35000000000000003,9.584,0.5384615384615385
4578,2022-06-09,2022-06-15,Standard Class,AG-10765,Home Office,Office Supplies,Binders,113.1,3,0.0,56.55,56.55,2022,6,160,0.5,37.699999999999996,1.0
4579,2021-07-27,2021-08-02,Standard Class,AS-10045,Corporate,Office Supplies,Paper,65.78,11,0.0,32.2322,33.5478,2021,7,208,0.49,5.98,0.9607843137254901
4580,2022-07-31,2022-08-06,Standard Class,AR-10405,Corporate,Technology,Accessories,239.7,6,0.0,105.468,134.23199999999997,2022,7,212,0.44000000000000006,39.949999999999996,0.785714285714286
4581,2023-09-20,2023-09-23,First Class,AP-10720,Home Office,Furniture,Furnishings,25.632,3,0.2,3.8448,21.787200000000002,2023,9,263,0.15,8.544,0.17647058823529407
4582,2023-06-11,2023-06-13,First Class,JB-16000,Consumer,Office Supplies,Labels,23.616,8,0.2,7.9704,15.6456,2023,6,162,0.33749999999999997,2.952,0.5094339622641509
4583,2023-08-27,2023-08-29,Second Class,TS-21430,Corporate,Office Supplies,Art,8.26,2,0.0,3.7996,4.4604,2023,8,239,0.46,4.13,0.8518518518518519
4584,2024-11-03,2024-11-05,Second Class,NL-18310,Home Office,Office Supplies,Envelopes,76.58,7,0.0,38.29,38.29,2024,11,308,0.5,10.94,1.0
4585,2024-11-03,2024-11-05,Second Class,NL-18310,Home Office,Office Supplies,Art,8.8,5,0.0,4.224,4.5760000000000005,2024,11,308,0.48,1.7600000000000002,0.923076923076923
4586,2024-11-03,2024-11-05,Second Class,NL-18310,Home Office,Office Supplies,Binders,590.352,6,0.2,206.6232,383.7288,2024,11,308,0.35000000000000003,98.392,0.5384615384615384
4587,2024-11-03,2024-11-05,Second Class,NL-18310,Home Office,Office Supplies,Fasteners,5.58,3,0.0,0.1674,5.4126,2024,11,308,0.03,1.86,0.030927835051546348
4588,2024-11-03,2024-11-05,Second Class,NL-18310,Home Office,Furniture,Furnishings,25.02,3,0.0,10.5084,14.5116,2024,11,308,0.42,8.34,0.7241379310344828
4589,2024-11-03,2024-11-05,Second Class,NL-18310,Home Office,Office Supplies,Storage,452.55,7,0.0,22.6275,429.9225,2024,11,308,0.05,64.65,0.05263157894736841
4590,2023-12-27,2024-01-01,Standard Class,MC-18130,Corporate,Office Supplies,Supplies,17.76,2,0.0,4.9728,12.787200000000002,2023,12,361,0.27999999999999997,8.88,0.3888888888888888
4591,2023-12-27,2024-01-01,Standard Class,MC-18130,Corporate,Technology,Phones,302.384,2,0.2,30.2384,272.1456,2023,12,361,0.09999999999999999,151.192,0.11111111111111116
4592,2023-12-27,2024-01-01,Standard Class,MC-18130,Corporate,Furniture,Chairs,146.352,3,0.2,-5.4882,151.8402,2023,12,361,-0.0375,48.784,-0.03614457831325305
4593,2023-12-27,2024-01-01,Standard Class,MC-18130,Corporate,Office Supplies,Appliances,7.9,2,0.0,2.054,5.846,2023,12,361,0.25999999999999995,3.95,0.35135135135135137
4594,2023-12-27,2024-01-01,Standard Class,MC-18130,Corporate,Furniture,Tables,902.712,3,0.2,33.8517,868.8602999999999,2023,12,361,0.0375,300.904,0.03896103896103902
4595,2023-12-27,2024-01-01,Standard Class,MC-18130,Corporate,Office Supplies,Art,53.97,3,0.0,15.1116,38.8584,2023,12,361,0.27999999999999997,17.99,0.38888888888888873
4596,2023-12-06,2023-12-11,Second Class,TC-21475,Home Office,Office Supplies,Art,33.92,8,0.0,13.2288,20.691200000000002,2023,12,340,0.38999999999999996,4.24,0.6393442622950819
4597,2024-08-29,2024-09-02,Standard Class,MG-17650,Home Office,Office Supplies,Supplies,21.81,3,0.0,5.8887,15.921299999999999,2024,8,242,0.27,7.27,0.36986301369863017
4598,2024-08-29,2024-09-02,Standard Class,MG-17650,Home Office,Office Supplies,Appliances,91.6,5,0.0,26.564,65.036,2024,8,242,0.29000000000000004,18.32,0.408450704225352
4599,2022-07-16,2022-07-20,Standard Class,MG-17890,Home Office,Furniture,Chairs,150.98,1,0.0,43.7842,107.19579999999999,2022,7,197,0.29000000000000004,150.98,0.4084507042253521
4600,2022-07-16,2022-07-20,Standard Class,MG-17890,Home Office,Office Supplies,Envelopes,137.25,9,0.0,63.135,74.11500000000001,2022,7,197,0.45999999999999996,15.25,0.8518518518518516
4601,2022-07-16,2022-07-20,Standard Class,MG-17890,Home Office,Office Supplies,Fasteners,11.52,4,0.0,5.4144,6.1056,2022,7,197,0.47,2.88,0.8867924528301886
4602,2022-05-26,2022-05-29,Second Class,BF-11170,Home Office,Office Supplies,Paper,18.272,1,0.2,5.9384,12.333599999999999,2022,5,146,0.325,18.272,0.4814814814814815
4603,2022-05-26,2022-05-29,Second Class,BF-11170,Home Office,Office Supplies,Paper,153.728,4,0.2,53.8048,99.92320000000001,2022,5,146,0.35,38.432,0.5384615384615384
4604,2022-05-26,2022-05-29,Second Class,BF-11170,Home Office,Office Supplies,Envelopes,12.224,2,0.2,4.4312,7.792800000000001,2022,5,146,0.36249999999999993,6.112,0.568627450980392
4605,2022-05-26,2022-05-29,Second Class,BF-11170,Home Office,Technology,Accessories,167.944,7,0.2,50.3832,117.56079999999999,2022,5,146,0.30000000000000004,23.991999999999997,0.42857142857142866
4606,2022-05-28,2022-06-02,Standard Class,MS-17770,Consumer,Technology,Phones,45.99,1,0.0,13.3371,32.6529,2022,5,148,0.29,45.99,0.40845070422535207
4607,2022-05-28,2022-06-02,Standard Class,MS-17770,Consumer,Office Supplies,Storage,535.41,3,0.0,160.623,374.787,2022,5,148,0.3,178.47,0.42857142857142855
4608,2022-05-28,2022-06-02,Standard Class,MS-17770,Consumer,Office Supplies,Binders,6.096,2,0.2,2.0574,4.038600000000001,2022,5,148,0.33749999999999997,3.048,0.5094339622641507
4609,2022-05-28,2022-06-02,Standard Class,MS-17770,Consumer,Office Supplies,Paper,45.36,7,0.0,21.7728,23.5872,2022,5,148,0.48,6.4799999999999995,0.9230769230769231
4610,2024-11-10,2024-11-15,Standard Class,JE-15745,Consumer,Furniture,Furnishings,47.12,8,0.0,20.7328,26.387199999999996,2024,11,315,0.44000000000000006,5.89,0.7857142857142858
4611,2023-01-24,2023-01-26,Second Class,HG-14965,Corporate,Office Supplies,Binders,31.36,4,0.0,15.68,15.68,2023,1,24,0.5,7.84,1.0
4612,2024-01-01,2024-01-07,Standard Class,EP-13915,Consumer,Office Supplies,Art,47.616,3,0.2,3.5712,44.0448,2024,1,1,0.075,15.872,0.08108108108108102
4613,2024-01-01,2024-01-07,Standard Class,EP-13915,Consumer,Office Supplies,Paper,23.48,5,0.2,8.218,15.262,2024,1,1,0.35,4.696,0.5384615384615384
4614,2023-09-06,2023-09-11,Standard Class,GH-14410,Home Office,Office Supplies,Appliances,62.79,3,0.8,-166.3935,229.18349999999998,2023,9,249,-2.65,20.93,-0.726027397260274
4615,2023-09-06,2023-09-11,Standard Class,GH-14410,Home Office,Office Supplies,Fasteners,28.44,9,0.2,4.266,24.174,2023,9,249,0.15,3.16,0.17647058823529418
4616,2022-09-04,2022-09-07,Second Class,DS-13180,Corporate,Technology,Accessories,134.376,3,0.2,6.7188,127.6572,2022,9,247,0.049999999999999996,44.792,0.05263157894736843
4617,2022-09-21,2022-09-26,Standard Class,TH-21550,Home Office,Technology,Phones,589.9,2,0.0,147.475,442.42499999999995,2022,9,264,0.25,294.95,0.3333333333333334
4618,2022-09-21,2022-09-26,Standard Class,TH-21550,Home Office,Furniture,Chairs,542.94,3,0.0,141.1644,401.77560000000005,2022,9,264,0.25999999999999995,180.98000000000002,0.3513513513513513
4619,2024-12-25,2024-12-26,First Class,RM-19675,Home Office,Technology,Copiers,2879.952,6,0.2,1007.9832,1871.9688,2024,12,360,0.35,479.992,0.5384615384615385
4620,2024-12-25,2024-12-26,First Class,RM-19675,Home Office,Office Supplies,Binders,90.48,3,0.2,33.93,56.550000000000004,2024,12,360,0.375,30.16,0.6
4621,2022-10-05,2022-10-08,Second Class,SF-20965,Corporate,Office Supplies,Storage,77.55,5,0.0,21.714,55.836,2022,10,278,0.27999999999999997,15.51,0.3888888888888889
4622,2024-09-10,2024-09-15,Standard Class,SO-20335,Consumer,Office Supplies,Supplies,8.832,3,0.2,-1.9872,10.8192,2024,9,254,-0.22499999999999998,2.9440000000000004,-0.18367346938775506
4623,2024-09-10,2024-09-15,Standard Class,SO-20335,Consumer,Office Supplies,Paper,177.536,4,0.2,62.1376,115.39840000000001,2024,9,254,0.35,44.384,0.5384615384615383
4624,2024-09-10,2024-09-15,Standard Class,SO-20335,Consumer,Office Supplies,Storage,258.48,2,0.2,-3.231,261.711,2024,9,254,-0.012499999999999999,129.24,-0.012345679012345658
4625,2024-09-10,2024-09-15,Standard Class,SO-20335,Consumer,Furniture,Furnishings,14.136,3,0.2,4.2408,9.895199999999999,2024,9,254,0.30000000000000004,4.712,0.4285714285714286
4626,2023-11-14,2023-11-19,Standard Class,CK-12760,Corporate,Office Supplies,Storage,77.55,5,0.0,20.163,57.387,2023,11,318,0.26,15.51,0.3513513513513513
4627,2023-11-14,2023-11-19,Standard Class,CK-12760,Corporate,Office Supplies,Storage,24.88,2,0.0,6.9664,17.9136,2023,11,318,0.28,12.44,0.3888888888888889
4628,2023-11-14,2023-11-19,Standard Class,CK-12760,Corporate,Office Supplies,Art,140.75,5,0.0,39.41,101.34,2023,11,318,0.27999999999999997,28.15,0.38888888888888884
4629,2023-11-14,2023-11-19,Standard Class,CK-12760,Corporate,Office Supplies,Storage,36.63,3,0.0,9.8901,26.739900000000002,2023,11,318,0.27,12.21,0.3698630136986301
4630,2022-10-15,2022-10-15,Same Day,GA-14725,Consumer,Furniture,Furnishings,17.14,2,0.0,6.1704,10.9696,2022,10,288,0.36,8.57,0.5625000000000001
4631,2024-08-04,2024-08-09,Second Class,BD-11725,Consumer,Office Supplies,Labels,51.75,5,0.0,24.84,26.91,2024,8,217,0.48,10.35,0.923076923076923
4632,2024-08-04,2024-08-09,Second Class,BD-11725,Consumer,Furniture,Furnishings,123.96,3,0.0,11.1564,112.80359999999999,2024,8,217,0.09,41.32,0.09890109890109895
4633,2022-08-21,2022-08-26,Standard Class,DS-13180,Corporate,Furniture,Bookcases,586.398,6,0.15,34.494,551.904,2022,8,233,0.058823529411764705,97.733,0.06250000000000006
4634,2022-08-21,2022-08-26,Standard Class,DS-13180,Corporate,Office Supplies,Storage,80.98,1,0.0,3.2392,77.74080000000001,2022,8,233,0.039999999999999994,80.98,0.04166666666666662
4635,2024-03-13,2024-03-18,Standard Class,BS-11380,Corporate,Office Supplies,Storage,242.94,3,0.0,9.7176,233.2224,2024,3,73,0.039999999999999994,80.98,0.041666666666666685
4636,2024-04-28,2024-04-30,First Class,AP-10915,Consumer,Office Supplies,Art,123.92,4,0.0,33.4584,90.4616,2024,4,119,0.26999999999999996,30.98,0.3698630136986301
4637,2024-04-28,2024-04-30,First Class,AP-10915,Consumer,Office Supplies,Art,12.39,3,0.0,5.6994,6.690600000000001,2024,4,119,0.45999999999999996,4.13,0.8518518518518517
4638,2024-04-28,2024-04-30,First Class,AP-10915,Consumer,Office Supplies,Art,47.3,2,0.0,12.298,35.001999999999995,2024,4,119,0.26,23.65,0.3513513513513514
4639,2023-09-12,2023-09-17,Standard Class,JF-15565,Consumer,Technology,Copiers,1599.92,8,0.0,751.9624,847.9576000000001,2023,9,255,0.47,199.99,0.8867924528301886
4640,2023-09-12,2023-09-17,Standard Class,JF-15565,Consumer,Office Supplies,Envelopes,11.09,1,0.0,5.4341,5.6559,2023,9,255,0.49,11.09,0.9607843137254902
4641,2024-10-23,2024-10-25,Second Class,HA-14905,Consumer,Office Supplies,Binders,3.168,4,0.7,-2.5344,5.702400000000001,2024,10,297,-0.8,0.792,-0.4444444444444445
4642,2024-10-23,2024-10-25,Second Class,HA-14905,Consumer,Furniture,Chairs,579.136,4,0.2,-28.9568,608.0928,2024,10,297,-0.05,144.784,-0.04761904761904769
4643,2022-08-02,2022-08-06,Standard Class,Co-12640,Consumer,Office Supplies,Binders,6.368,2,0.2,2.1492,4.2188,2022,8,214,0.33749999999999997,3.184,0.509433962264151
4644,2022-08-02,2022-08-06,Standard Class,Co-12640,Consumer,Technology,Machines,558.4,2,0.2,41.88,516.52,2022,8,214,0.07500000000000001,279.2,0.08108108108108107
4645,2023-08-13,2023-08-17,Standard Class,BC-11125,Home Office,Furniture,Chairs,145.764,2,0.1,-8.098,153.86200000000002,2023,8,225,-0.05555555555555556,72.882,-0.0526315789473685
4646,2021-05-30,2021-06-05,Standard Class,EB-13840,Corporate,Office Supplies,Paper,13.62,3,0.0,6.129,7.491,2021,5,150,0.45,4.54,0.8181818181818181
4647,2023-04-27,2023-05-02,Standard Class,DB-13360,Home Office,Furniture,Chairs,434.646,3,0.1,62.7822,371.8638,2023,4,117,0.14444444444444446,144.882,0.16883116883116878
4648,2024-05-15,2024-05-20,Standard Class,KB-16585,Corporate,Office Supplies,Paper,440.19,9,0.0,206.8893,233.3007,2024,5,136,0.47,48.91,0.8867924528301886
4649,2024-05-15,2024-05-20,Standard Class,KB-16585,Corporate,Office Supplies,Supplies,64.4,5,0.0,1.932,62.468,2024,5,136,0.029999999999999995,12.88,0.030927835051546424
4650,2024-04-09,2024-04-13,Standard Class,AH-10120,Home Office,Office Supplies,Paper,244.55,5,0.0,114.9385,129.6115,2024,4,100,0.47,48.910000000000004,0.8867924528301887
4651,2024-04-09,2024-04-13,Standard Class,AH-10120,Home Office,Office Supplies,Paper,195.76,4,0.0,97.88,97.88,2024,4,100,0.5,48.94,1.0
4652,2024-02-18,2024-02-24,Standard Class,GH-14410,Home Office,Office Supplies,Paper,11.76,2,0.0,5.7624,5.997599999999999,2024,2,49,0.49000000000000005,5.88,0.9607843137254903
4653,2024-02-18,2024-02-24,Standard Class,GH-14410,Home Office,Office Supplies,Storage,166.45,5,0.0,39.948,126.50199999999998,2024,2,49,0.24000000000000002,33.29,0.3157894736842106
4654,2024-06-25,2024-06-27,Second Class,KT-16480,Consumer,Office Supplies,Fasteners,2.88,1,0.0,1.3536,1.5264,2024,6,177,0.47,2.88,0.8867924528301886
4655,2021-05-05,2021-05-10,Standard Class,KH-16330,Corporate,Office Supplies,Storage,45.248,2,0.2,3.9592,41.288799999999995,2021,5,125,0.08750000000000001,22.624,0.09589041095890419
4656,2022-05-03,2022-05-07,Standard Class,SV-20785,Consumer,Office Supplies,Art,59.904,2,0.2,14.2272,45.6768,2022,5,123,0.2375,29.952,0.31147540983606564
4657,2022-05-03,2022-05-07,Standard Class,SV-20785,Consumer,Office Supplies,Appliances,23.696,2,0.2,6.5164,17.1796,2022,5,123,0.27499999999999997,11.848,0.37931034482758624
4658,2022-05-03,2022-05-07,Standard Class,SV-20785,Consumer,Office Supplies,Paper,7.968,2,0.2,2.8884,5.0796,2022,5,123,0.3625,3.984,0.5686274509803921
4659,2022-05-03,2022-05-07,Standard Class,SV-20785,Consumer,Office Supplies,Appliances,18.2,7,0.2,2.0475,16.1525,2022,5,123,0.1125,2.6,0.12676056338028166
4660,2022-05-03,2022-05-07,Standard Class,SV-20785,Consumer,Technology,Accessories,27.552,3,0.2,-0.3444,27.8964,2022,5,123,-0.012499999999999999,9.184,-0.012345679012345689
4661,2022-05-03,2022-05-07,Standard Class,SV-20785,Consumer,Furniture,Chairs,844.116,6,0.3,-36.1764,880.2924,2022,5,123,-0.04285714285714286,140.686,-0.04109589041095897
4662,2022-05-03,2022-05-07,Standard Class,SV-20785,Consumer,Office Supplies,Storage,76.752,3,0.2,-9.594,86.34599999999999,2022,5,123,-0.125,25.584,-0.11111111111111105
4663,2023-09-19,2023-09-23,Standard Class,PO-18850,Consumer,Office Supplies,Labels,3.0,1,0.2,1.05,1.95,2023,9,262,0.35000000000000003,3.0,0.5384615384615385
4664,2023-09-23,2023-09-27,Standard Class,AC-10450,Consumer,Office Supplies,Binders,7.506,9,0.7,-6.0048,13.5108,2023,9,266,-0.8,0.8340000000000001,-0.4444444444444444
4665,2023-09-23,2023-09-27,Standard Class,AC-10450,Consumer,Office Supplies,Labels,16.56,2,0.2,5.796,10.764,2023,9,266,0.35000000000000003,8.28,0.5384615384615384
4666,2023-01-10,2023-01-17,Standard Class,KB-16585,Corporate,Furniture,Furnishings,79.92,4,0.0,34.3656,45.5544,2023,1,10,0.43,19.98,0.7543859649122807
4667,2023-01-10,2023-01-17,Standard Class,KB-16585,Corporate,Technology,Accessories,69.98,2,0.0,13.2962,56.683800000000005,2023,1,10,0.19,34.99,0.23456790123456786
4668,2024-05-07,2024-05-12,Standard Class,DB-13555,Corporate,Office Supplies,Binders,11.06,10,0.8,-18.802,29.862000000000002,2024,5,128,-1.7,1.106,-0.6296296296296295
4669,2024-05-07,2024-05-12,Standard Class,DB-13555,Corporate,Furniture,Bookcases,623.4648,7,0.32,-119.1918,742.6566,2024,5,128,-0.1911764705882353,89.0664,-0.1604938271604939
4670,2024-05-07,2024-05-12,Standard Class,DB-13555,Corporate,Office Supplies,Storage,772.68,5,0.2,-57.951,830.631,2024,5,128,-0.07500000000000001,154.536,-0.06976744186046514
4671,2023-08-01,2023-08-07,Standard Class,KL-16645,Consumer,Office Supplies,Appliances,283.14,4,0.1,72.358,210.78199999999998,2023,8,213,0.2555555555555556,70.785,0.3432835820895523
4672,2023-08-01,2023-08-07,Standard Class,KL-16645,Consumer,Technology,Phones,635.96,4,0.0,165.3496,470.6104,2023,8,213,0.26,158.99,0.35135135135135137
4673,2023-08-01,2023-08-07,Standard Class,KL-16645,Consumer,Technology,Phones,118.99,1,0.0,33.3172,85.6728,2023,8,213,0.28,118.99,0.3888888888888889
4674,2023-08-01,2023-08-07,Standard Class,KL-16645,Consumer,Furniture,Furnishings,272.94,3,0.0,30.0234,242.9166,2023,8,213,0.11,90.98,0.12359550561797757
4675,2024-03-28,2024-03-30,Second Class,AG-10270,Consumer,Furniture,Furnishings,15.008,2,0.2,1.5008,13.5072,2024,3,88,0.1,7.504,0.1111111111111111
4676,2021-03-14,2021-03-19,Standard Class,JF-15295,Consumer,Office Supplies,Binders,33.088,4,0.2,11.1672,21.9208,2021,3,73,0.33749999999999997,8.272,0.509433962264151
4677,2021-03-14,2021-03-19,Standard Class,JF-15295,Consumer,Office Supplies,Storage,80.98,1,0.0,3.2392,77.74080000000001,2021,3,73,0.039999999999999994,80.98,0.04166666666666662
4678,2021-03-14,2021-03-19,Standard Class,JF-15295,Consumer,Technology,Accessories,82.8,12,0.0,6.624,76.176,2021,3,73,0.08,6.8999999999999995,0.08695652173913036
4679,2021-03-14,2021-03-19,Standard Class,JF-15295,Consumer,Office Supplies,Storage,21.36,2,0.0,5.7672,15.5928,2021,3,73,0.27,10.68,0.36986301369863006
4680,2021-03-14,2021-03-19,Standard Class,JF-15295,Consumer,Office Supplies,Binders,62.048,2,0.2,20.1656,41.882400000000004,2021,3,73,0.325,31.024,0.4814814814814814
4681,2023-07-15,2023-07-19,Second Class,RE-19450,Consumer,Office Supplies,Fasteners,29.61,9,0.0,13.3245,16.2855,2023,7,196,0.45,3.29,0.8181818181818182
4682,2023-12-02,2023-12-02,Same Day,MV-18190,Consumer,Technology,Phones,863.928,9,0.2,86.3928,777.5352,2023,12,336,0.09999999999999999,95.992,0.11111111111111106
4683,2023-08-30,2023-09-04,Standard Class,GB-14530,Corporate,Furniture,Tables,241.92,4,0.4,-56.448,298.368,2023,8,242,-0.23333333333333334,60.48,-0.18918918918918923
4684,2023-08-30,2023-09-04,Standard Class,GB-14530,Corporate,Furniture,Bookcases,163.88,4,0.5,-81.94,245.82,2023,8,242,-0.5,40.97,-0.3333333333333333
4685,2023-08-30,2023-09-04,Standard Class,GB-14530,Corporate,Office Supplies,Binders,3.486,2,0.7,-2.7888,6.274800000000001,2023,8,242,-0.8,1.743,-0.4444444444444445
4686,2023-08-30,2023-09-04,Standard Class,GB-14530,Corporate,Office Supplies,Fasteners,10.584,7,0.2,-2.3814,12.965399999999999,2023,8,242,-0.22500000000000003,1.512,-0.18367346938775506
4687,2023-06-25,2023-07-01,Standard Class,HL-15040,Consumer,Technology,Phones,440.91,9,0.0,123.4548,317.4552,2023,6,176,0.27999999999999997,48.99,0.388888888888889
4688,2024-03-31,2024-04-04,Standard Class,BP-11155,Consumer,Office Supplies,Binders,5.715,5,0.7,-4.7625,10.4775,2024,3,91,-0.8333333333333334,1.143,-0.45454545454545453
4689,2021-12-20,2021-12-22,First Class,CT-11995,Consumer,Furniture,Furnishings,51.968,2,0.2,10.3936,41.574400000000004,2021,12,354,0.19999999999999998,25.984,0.24999999999999994
4690,2021-12-20,2021-12-22,First Class,CT-11995,Consumer,Technology,Accessories,71.976,3,0.2,21.5928,50.3832,2021,12,354,0.3,23.992,0.4285714285714285
4691,2021-12-20,2021-12-22,First Class,CT-11995,Consumer,Furniture,Chairs,242.352,3,0.2,-42.4116,284.7636,2021,12,354,-0.175,80.784,-0.14893617021276592
4692,2021-12-20,2021-12-22,First Class,CT-11995,Consumer,Office Supplies,Paper,221.92,5,0.2,77.672,144.248,2021,12,354,0.35000000000000003,44.384,0.5384615384615384
4693,2021-12-20,2021-12-22,First Class,CT-11995,Consumer,Office Supplies,Paper,8.448,2,0.2,2.64,5.808,2021,12,354,0.3125,4.224,0.45454545454545464
4694,2022-12-17,2022-12-17,Same Day,JL-15835,Consumer,Office Supplies,Binders,29.52,4,0.0,14.4648,15.0552,2022,12,351,0.49,7.38,0.9607843137254902
4695,2022-12-17,2022-12-17,Same Day,JL-15835,Consumer,Furniture,Chairs,302.94,3,0.0,48.4704,254.4696,2022,12,351,0.16,100.98,0.1904761904761904
4696,2022-12-17,2022-12-17,Same Day,JL-15835,Consumer,Furniture,Chairs,142.36,2,0.0,38.4372,103.92280000000002,2022,12,351,0.26999999999999996,71.18,0.36986301369862995
4697,2022-12-17,2022-12-17,Same Day,JL-15835,Consumer,Furniture,Chairs,546.66,9,0.0,136.665,409.995,2022,12,351,0.25,60.739999999999995,0.33333333333333326
4698,2022-12-17,2022-12-17,Same Day,JL-15835,Consumer,Furniture,Furnishings,212.13,3,0.0,14.8491,197.2809,2022,12,351,0.07,70.71,0.07526881720430104
4699,2024-05-12,2024-05-18,Standard Class,JK-16120,Home Office,Office Supplies,Art,5.248,2,0.2,0.5904,4.6576,2024,5,133,0.1125,2.624,0.12676056338028163
4700,2024-05-12,2024-05-18,Standard Class,JK-16120,Home Office,Office Supplies,Storage,74.416,2,0.2,-14.8832,89.2992,2024,5,133,-0.2,37.208,-0.16666666666666669
4701,2024-05-12,2024-05-18,Standard Class,JK-16120,Home Office,Office Supplies,Paper,6.848,2,0.2,2.14,4.708,2024,5,133,0.3125,3.424,0.4545454545454545
4702,2024-05-12,2024-05-18,Standard Class,JK-16120,Home Office,Furniture,Furnishings,7.996,1,0.6,-6.9965,14.9925,2024,5,133,-0.875,7.996,-0.4666666666666666
4703,2023-06-25,2023-06-29,Standard Class,DH-13075,Corporate,Office Supplies,Appliances,8.712,2,0.8,-19.602,28.314,2023,6,176,-2.25,4.356,-0.6923076923076923
4704,2023-05-18,2023-05-19,First Class,AG-10900,Consumer,Office Supplies,Supplies,65.17,7,0.0,18.8993,46.270700000000005,2023,5,138,0.29,9.31,0.408450704225352
4705,2023-05-18,2023-05-19,First Class,AG-10900,Consumer,Office Supplies,Labels,14.62,2,0.0,6.8714,7.748599999999999,2023,5,138,0.47000000000000003,7.31,0.8867924528301888
4706,2023-05-18,2023-05-19,First Class,AG-10900,Consumer,Furniture,Furnishings,173.24,4,0.0,17.324,155.916,2023,5,138,0.1,43.31,0.11111111111111119
4707,2024-06-30,2024-07-01,First Class,WB-21850,Consumer,Office Supplies,Binders,895.92,5,0.2,302.373,593.547,2024,6,182,0.3375,179.184,0.5094339622641508
4708,2024-06-30,2024-07-01,First Class,WB-21850,Consumer,Office Supplies,Storage,130.71,3,0.0,39.213,91.49700000000001,2024,6,182,0.3,43.57,0.42857142857142844
4709,2024-06-30,2024-07-01,First Class,WB-21850,Consumer,Office Supplies,Art,11.68,2,0.0,3.0368,8.6432,2024,6,182,0.26,5.84,0.35135135135135126
4710,2024-06-30,2024-07-01,First Class,WB-21850,Consumer,Technology,Accessories,62.31,3,0.0,22.4316,39.8784,2024,6,182,0.36,20.77,0.5625000000000001
4711,2021-03-31,2021-03-31,Same Day,JO-15280,Consumer,Office Supplies,Binders,0.852,1,0.7,-0.5964,1.4484,2021,3,90,-0.7000000000000001,0.852,-0.4117647058823529
4712,2021-12-16,2021-12-21,Standard Class,EJ-13720,Consumer,Office Supplies,Paper,36.288,7,0.2,12.7008,23.587199999999996,2021,12,350,0.35000000000000003,5.183999999999999,0.5384615384615385
