,Ship Mode,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Good_Cost,Order Year,Order Month,Order Day,Profit_Margin
4474,1,2,1,12,-0.3438722954955255,-0.35486486474959156,0.2,-0.09909863871153829,-0.3469284526111673,2024,9,274,0.35000000000000003
4475,1,2,0,9,-0.3347325766470005,0.09457366754129916,0.2,-0.09058801448711996,-0.34020673816978375,2024,9,274,0.35
4476,1,2,1,12,-0.3552712706886296,-0.8043033970404823,0.2,-0.11106542333527901,-0.3547365634229387,2024,9,274,0.3125
4477,1,0,1,14,0.16564456611313344,-0.35486486474959156,0.0,-0.022798860508563085,0.19711375944202925,2024,10,297,0.07
4478,1,0,0,16,0.03068288206302197,-0.8043033970404823,0.0,0.11150003629282325,-0.012702530745575234,2024,10,297,0.22
4479,3,0,1,12,-0.32887263050324816,0.5440121998321898,0.0,-0.07237572262003854,-0.3413218194710742,2021,3,83,0.47000000000000003
4480,3,0,1,8,-0.3443408344533502,1.4428892644139713,0.0,-0.10083781824054512,-0.34671894368546086,2023,11,308,0.33
4481,3,0,1,1,-0.2993161661089663,-0.8043033970404823,0.0,-0.061307983673295464,-0.3125871438148637,2023,11,308,0.33
4482,3,0,1,3,-0.2988925555443576,3.6900819258684248,0.2,-0.054889156133249614,-0.3148376400393503,2023,11,308,0.3625
4483,3,0,1,12,-0.18224561007168014,-0.35486486474959156,0.0,0.1208986068648936,-0.2576166493944911,2023,11,308,0.49000000000000005
4484,3,0,1,3,-0.35391058220837174,-0.8043033970404823,0.2,-0.10943809089429371,-0.35388908710994227,2023,11,308,0.325
4485,3,0,1,12,-0.3376336671803806,-0.35486486474959156,0.0,-0.0825008723669664,-0.3469284526111673,2023,11,308,0.48000000000000004
4486,3,0,1,12,0.1358955514622113,-0.35486486474959156,0.0,0.5222110814536024,-0.06832660587005812,2023,11,308,0.48000000000000004
4487,3,2,1,3,-0.3427202031266278,0.5440121998321898,0.8,-0.22999260278750525,-0.28995854588680386,2022,9,248,-1.55
4488,3,2,1,15,-0.25791786093130753,2.3417663289957527,0.2,-0.18503818445121048,-0.2131274108657011,2022,9,248,-0.2125
4489,3,2,1,3,-0.3616543116962547,-0.35486486474959156,0.8,-0.1557295515194568,-0.34296394099015143,2022,9,248,-1.75
4490,3,0,0,16,0.3023648758405595,-0.35486486474959156,0.2,-0.10001433338255442,0.38464349227005845,2024,8,228,0.0125
4491,2,0,2,6,0.6901803477397338,-0.8043033970404823,0.4,0.3472429612379072,0.6332269219219671,2021,12,335,0.16666666666666666
4492,2,0,0,9,-0.3557847380396704,-0.8043033970404823,0.2,-0.11626332464730336,-0.35310696886735693,2021,12,335,0.17500000000000002
4493,2,0,1,12,-0.31059961114808626,1.4428892644139713,0.2,-0.06811614153500413,-0.32245839104927665,2021,12,335,0.35000000000000003
4494,2,0,0,5,1.0908966868338064,0.9934507321230805,0.3,-0.3442537949417333,1.3806944941777428,2021,12,335,-0.05714285714285714
4495,3,0,0,4,1.104059903753377,2.3417663289957527,0.15,0.20037193946615964,1.1639704005982787,2024,6,171,0.08235294117647059
4496,3,0,1,12,-0.30644052560465634,0.9934507321230805,0.0,-0.04100645650553671,-0.32928177360018845,2024,6,171,0.49
4497,3,0,1,3,0.6439490311204042,0.09457366754129916,0.7,-2.09828251902392,1.6209478562055695,2024,12,338,-0.7333333333333333
4498,3,1,1,12,-0.34803138103895537,-0.8043033970404823,0.0,-0.09577908544262391,-0.35304596800163995,2021,11,325,0.4799999999999999
4499,3,1,1,12,-0.34803138103895537,-0.8043033970404823,0.0,-0.09577908544262391,-0.35304596800163995,2023,4,101,0.4799999999999999
4500,3,1,1,3,-0.3316004258056521,0.5440121998321898,0.2,-0.08767145225290919,-0.337903229288186,2023,4,101,0.35
4501,3,1,1,12,-0.32723595332180583,0.5440121998321898,0.2,-0.0836073901232712,-0.33469342183022194,2021,6,181,0.3499999999999999
4502,3,1,1,8,-0.3346298831767923,0.9934507321230805,0.2,-0.09162964385648095,-0.33964756356737824,2021,6,181,0.33749999999999997
4503,3,2,2,13,-0.0901809140300775,1.4428892644139713,0.2,-0.04820223709977806,-0.08153547190012783,2021,12,358,0.1
4504,3,2,1,1,0.21196894868983918,-0.8043033970404823,0.0,0.31031976147775514,0.10785914453696276,2021,12,358,0.28
4505,3,2,2,0,-0.26797861184076177,-0.35486486474959156,0.0,-0.06599147375987721,-0.2751386034211022,2021,12,358,0.21
4506,3,2,2,13,0.9443274314792304,-0.35486486474959156,0.2,0.0960160449583591,1.0276220280585424,2021,12,358,0.0625
4507,3,2,1,14,-0.33618954025557857,-1.253741929331373,0.0,-0.12146720252128308,-0.3287229620981741,2021,12,358,0.01
4508,3,2,0,9,-0.33033280328277026,-1.253741929331373,0.0,-0.09878060023605718,-0.3317445020033153,2021,12,358,0.23
4509,3,0,0,16,-0.09398057242777888,-0.35486486474959156,0.2,-0.14975640474236704,-0.04264578605380306,2024,5,145,-0.0375
4510,3,1,0,9,-0.3089757706504199,-0.8043033970404823,0.0,-0.04908847585829995,-0.3287131583876125,2023,11,315,0.4600000000000001
4511,3,1,1,3,-0.23731498347079832,-0.8043033970404823,0.0,0.04560929452965506,-0.2879057578253107,2023,11,315,0.48000000000000004
4512,0,0,1,3,-0.2809083615741561,0.9934507321230805,0.7,-0.29386625489074286,-0.19285769462889282,2023,10,276,-0.7333333333333333
4513,0,0,1,14,-0.35152295902603237,-1.253741929331373,0.2,-0.11888276637287674,-0.34717100367247045,2023,9,250,0.075
4514,2,0,0,5,0.09807547188711764,-1.253741929331373,0.0,0.2006327737057824,0.025642322963795375,2023,10,301,0.25999999999999995
4515,3,2,1,2,-0.31035571415634194,0.09457366754129916,0.0,-0.071000259575743,-0.3209558816306053,2024,10,297,0.33
4516,3,0,1,12,-0.33448867965525614,0.5440121998321898,0.0,-0.07939818291757474,-0.3446895755991982,2023,9,259,0.47000000000000003
4517,3,0,1,3,-0.2907412613465861,1.4428892644139713,0.2,-0.05481829118435047,-0.3056450274360385,2023,9,259,0.32499999999999996
4518,3,0,1,2,-0.3422548733397472,0.09457366754129916,0.0,-0.09264395179976034,-0.34784346559692175,2023,9,269,0.42
4519,3,1,1,14,1.793384206476403,1.892327796704862,0.2,0.23719737974861343,1.9282426220579043,2024,6,163,0.0625
4520,3,1,2,0,-0.268845087995643,-0.35486486474959156,0.0,-0.026575620767061724,-0.2928816855859373,2021,2,52,0.36
4521,3,1,0,9,-0.33622163196501864,0.09457366754129916,0.0,-0.09284203213885193,-0.34093293895212856,2021,2,52,0.34
4522,2,1,1,8,-0.3536923585841794,-0.35486486474959156,0.2,-0.10924940229541767,-0.35372242403039417,2024,2,52,0.32499999999999996
4523,3,0,1,10,-0.31289095920210547,1.4428892644139713,0.0,-0.05387997095736053,-0.33110526376465627,2021,11,306,0.45999999999999996
4524,3,0,0,9,-0.22547314268742147,0.9934507321230805,0.0,-0.019360202897824225,-0.2468772291247849,2021,11,306,0.27
4525,3,2,2,13,0.06437917697506983,-0.8043033970404823,0.0,0.16579880924630774,0.002330914750135848,2024,7,200,0.25
4526,3,2,1,12,-0.20852872010307744,0.5440121998321898,0.0,0.08237027332244758,-0.27096930317946505,2024,7,200,0.4799999999999999
4527,3,2,0,9,-0.30611960851025594,0.09457366754129916,0.0,-0.06060787212995447,-0.32058261442848,2024,7,200,0.37
4528,2,1,2,0,-0.1813598788911349,0.09457366754129916,0.2,0.02105587042794732,-0.21415353257115435,2024,9,253,0.2875
4529,3,0,1,3,-0.3651426805123877,-0.8043033970404823,0.8,-0.1389981663254546,-0.35402633905780545,2023,11,319,-1.7000000000000002
4530,0,0,0,5,0.285853691333656,-0.8043033970404823,0.1,0.18731187090187243,0.24376834715357587,2023,11,319,0.1777777777777778
4531,0,0,1,14,-0.30393737226833284,-0.35486486474959156,0.0,-0.07744982372013064,-0.3109510134522408,2023,11,319,0.26
4532,1,2,0,5,-0.17250256708568232,-0.35486486474959156,0.2,-0.0635748082435032,-0.16814036170061378,2021,10,283,0.11249999999999999
4533,1,2,1,7,-0.3443087427439101,-0.8043033970404823,0.0,-0.09037285825672735,-0.35113315514094373,2021,10,283,0.49
4534,3,1,1,12,-0.34963596651095763,-0.8043033970404823,0.0,-0.097317623248844,-0.3542071630526093,2022,3,78,0.49
4535,3,2,0,9,-0.3434101748795888,-0.35486486474959156,0.0,-0.10137314743283148,-0.3454382886057958,2024,7,191,0.31
4536,3,2,1,3,-0.23022913402643622,-0.35486486474959156,0.2,0.006722367269888034,-0.2633507307718857,2024,7,191,0.35
4537,3,2,1,2,-0.33955916974678335,-0.35486486474959156,0.0,-0.09586104972086872,-0.34342526003713597,2024,7,191,0.34
4538,3,2,1,2,-0.347774647363435,0.09457366754129916,0.0,-0.10385256684973666,-0.3493220103897758,2024,7,191,0.33
4539,3,1,2,13,-0.1987728404333036,-0.8043033970404823,0.0,-0.11781125419373902,-0.17479817047315097,2022,2,58,0.01
4540,3,1,0,16,0.4237100475752597,1.4428892644139713,0.3,-0.24282300061379403,0.5826724544590333,2022,2,58,-0.05714285714285714
4541,3,1,1,3,-0.35930198939429936,1.4428892644139713,0.8,-0.16034644562996467,-0.33833894975759293,2024,6,169,-1.5
4542,0,0,1,7,0.15404341315055706,-0.8043033970404823,0.0,0.5175647314306002,-0.04581728642049844,2024,3,91,0.45999999999999996
4543,2,0,0,5,0.24670341040227253,2.3417663289957527,0.3,-0.14572990957359128,0.3411073922680961,2022,7,193,-0.014285714285714285
4544,2,0,2,13,-0.13057795787320683,-0.8043033970404823,0.2,-0.05102658952096344,-0.12604141304691177,2022,7,193,0.11250000000000002
4545,2,0,2,13,0.493708484205887,1.4428892644139713,0.2,0.10714056124367799,0.5130399662431191,2022,7,193,0.09999999999999999
4546,2,0,1,3,-0.3657331679660845,-0.8043033970404823,0.8,-0.1350929099849159,-0.3563552649667852,2022,7,193,-1.55
4547,2,0,1,2,-0.35773591397362514,-0.35486486474959156,0.2,-0.11938479757712615,-0.35398712421555883,2022,7,193,0.1
4548,2,0,0,9,-0.35637522549336725,-1.253741929331373,0.6,-0.13144549960302235,-0.34731842243128647,2022,7,193,-0.27499999999999997
4549,2,0,2,13,0.6888645876526919,0.09457366754129916,0.2,0.08871225935163894,0.7416857349659465,2022,7,193,0.07500000000000001
4550,0,0,1,10,-0.3595843964373718,-0.8043033970404823,0.0,-0.11028676269195341,-0.359947780237045,2024,5,122,0.49000000000000005
4551,3,1,0,16,0.19472928237864676,-0.35486486474959156,0.2,-0.10359386709652652,0.2643819194608245,2021,7,194,0.0125
4552,3,0,0,5,0.0006771337365794131,-0.35486486474959156,0.2,-0.024029605374082646,0.01098541257373009,2021,12,361,0.09999999999999999
4553,3,0,1,12,-0.34822393129559565,-0.35486486474959156,0.0,-0.09766938660964461,-0.3524599239702877,2021,12,361,0.44999999999999996
4554,2,0,1,3,-0.2776542622369355,-0.35486486474959156,0.0,-0.0010539936285873094,-0.3137025882165453,2023,2,58,0.5
4555,0,0,1,8,-0.31818609125971303,0.09457366754129916,0.0,-0.061707559529738866,-0.33376751583273234,2022,3,82,0.45
4556,0,0,1,14,-0.3240267823778013,0.09457366754129916,0.0,-0.11995171716831934,-0.315605960467071,2022,3,82,0.02
4557,3,0,1,3,-0.3550931617012374,-1.253741929331373,0.7,-0.1503480843759467,-0.3378289752581913,2024,10,296,-0.7666666666666667
4558,3,1,1,7,-0.28929071607989604,-0.8043033970404823,0.2,-0.04562890028071739,-0.3079118631781278,2021,12,365,0.3625
4559,0,0,0,5,-0.16365006903664575,-0.35486486474959156,0.3,-0.16132617489335951,-0.11655269207459891,2021,5,125,-0.07142857142857142
4560,2,1,1,7,0.06672187176419311,-0.35486486474959156,0.0,0.3991109810646942,-0.0942410807880326,2022,12,338,0.45
4561,2,1,2,13,-0.19175759274970963,-0.35486486474959156,0.2,-0.08700378490304007,-0.17996254733679606,2022,12,338,0.075
4562,2,1,0,9,-0.310419897575222,0.5440121998321898,0.0,-0.06328707947508135,-0.3243087506426912,2022,12,338,0.38000000000000006
4563,3,2,0,5,0.30371272763704144,0.09457366754129916,0.2,-0.3683615382804849,0.5002907853082735,2024,9,271,-0.13749999999999998
4564,3,1,1,14,-0.20723863338358758,0.9934507321230805,0.2,-0.1277092945863636,-0.18016733595741735,2021,12,343,-0.0125
4565,3,0,1,1,-0.2962738720540499,-0.35486486474959156,0.2,-0.10303292406728867,-0.2914002359899539,2024,12,339,0.1
4566,3,0,1,3,-0.32264362970093535,0.9934507321230805,0.7,-0.21243986722192496,-0.27470778480697616,2024,12,339,-0.7333333333333333
4567,3,0,1,12,-0.3295979031365932,0.09457366754129916,0.2,-0.08450216682744359,-0.33698531149930216,2024,12,339,0.36249999999999993
4568,3,0,1,3,-0.35201717135140903,0.9934507321230805,0.8,-0.19612641446751475,-0.3148801227851174,2022,11,312,-1.6499999999999997
4569,2,2,0,9,-0.24665367091785156,-0.35486486474959156,0.0,-0.008571654773852501,-0.275429991485018,2021,4,109,0.35000000000000003
4570,2,2,1,2,-0.3347454133307765,-0.35486486474959156,0.0,-0.08787977812678138,-0.3413730166262295,2022,5,145,0.38
4571,2,2,1,3,-0.16350405175869356,-0.8043033970404823,0.0,0.1344056368839845,-0.24215583473837016,2022,5,145,0.47000000000000003
4572,3,2,2,6,0.4013485444374359,-0.8043033970404823,0.2,0.2618592357600825,0.3427411624781762,2024,7,200,0.1875
4573,3,2,2,13,0.686878110838353,1.4428892644139713,0.0,0.6640963698627405,0.4947397065280296,2023,12,347,0.28
4574,3,2,0,9,-0.3151052871534687,0.09457366754129916,0.0,-0.085174956944703,-0.3203015747257125,2023,12,347,0.26000000000000006
4575,3,2,1,2,-0.3465230706952732,0.5440121998321898,0.0,-0.10690744380348553,-0.34660674566458854,2023,12,347,0.26
4576,3,2,1,14,-0.32572764297812373,-0.8043033970404823,0.0,-0.09366935907238538,-0.32870771188174486,2023,12,347,0.25
4577,3,0,1,3,-0.35344846159243504,-1.253741929331373,0.2,-0.10801566914892044,-0.35397114779834726,2021,4,101,0.35000000000000003
4578,3,2,1,3,-0.1873481918726474,-0.35486486474959156,0.0,0.1190749016739468,-0.2626143631785881,2022,6,160,0.5
4579,3,1,1,12,-0.26327717640779513,3.240643393577534,0.0,0.015262874304083116,-0.3043749022677174,2021,7,208,0.49
4580,3,1,2,0,0.01579232888284084,0.9934507321230805,0.0,0.32790451433952483,-0.12158254024331468,2022,7,212,0.44000000000000006
4581,0,2,0,9,-0.32769807393774253,-0.35486486474959156,0.2,-0.10592216487541785,-0.32572629456982827,2023,9,263,0.15
4582,0,0,1,10,-0.33093291824929916,1.892327796704862,0.2,-0.08831009058756659,-0.3368763813819505,2023,6,162,0.33749999999999997
4583,2,1,1,2,-0.35557293275736607,-0.8043033970404823,0.0,-0.10611512244711915,-0.35718313385865835,2023,8,239,0.46
4584,2,2,1,7,-0.24594765331017054,1.4428892644139713,0.0,0.04112345788488238,-0.2957654288926286,2024,11,308,0.5
4585,2,2,1,2,-0.35470645660248484,0.5440121998321898,0.0,-0.10430337038008305,-0.3569732618325607,2024,11,308,0.48
4586,2,2,1,3,0.5784434338113832,0.9934507321230805,0.2,0.7597333142722503,0.33137938813800055,2024,11,308,0.35000000000000003
4587,2,2,1,8,-0.35987322182233217,-0.35486486474959156,0.0,-0.12162088554299208,-0.35545441289628654,2024,11,308,0.03
4588,2,2,0,9,-0.3286800802466079,-0.35486486474959156,0.0,-0.07747543755708214,-0.33893516059989803,2024,11,308,0.42
4589,2,2,1,14,0.35732834659852547,1.4428892644139713,0.0,-0.02573932899059525,0.415244140836504,2024,11,308,0.05
4590,3,1,1,15,-0.34032937077334446,-0.8043033970404823,0.0,-0.10110676352853588,-0.34206581217258647,2023,12,361,0.27999999999999997
4591,3,1,2,13,0.1163741646098316,-0.8043033970404823,0.2,0.006751396285099727,0.12879987029665765,2023,12,361,0.09999999999999999
4592,3,1,0,5,-0.13399251575762766,-0.35486486474959156,0.2,-0.1457644882534758,-0.08961481870410498,2023,12,361,-0.0375
4593,3,1,1,1,-0.3561505835272869,-0.8043033970404823,0.0,-0.1135670414108755,-0.3546675743486159,2023,12,361,0.25999999999999995
4594,3,1,0,16,1.0796517518460145,-0.35486486474959156,0.2,0.022176475794575448,1.212136575238276,2023,12,361,0.0375
4595,3,1,1,2,-0.282227330832142,-0.35486486474959156,0.0,-0.0578245018478915,-0.2947334975809166,2023,12,361,0.27999999999999997
4596,2,2,1,2,-0.3143992695457876,1.892327796704862,0.0,-0.06586212388327213,-0.32771608471345304,2023,12,340,0.38999999999999996
4597,3,2,1,15,-0.33383079961173523,-0.35486486474959156,0.0,-0.09719681131788943,-0.3363758474927193,2024,8,242,0.27
4598,3,2,1,1,-0.22184677952069634,0.5440121998321898,0.0,-0.008934517463998752,-0.24720801358114294,2024,8,242,0.29000000000000004
4599,3,2,0,5,-0.12656649419320115,-1.253741929331373,0.0,0.06457804838137075,-0.17066681422239138,2022,7,197,0.29000000000000004
4600,3,2,1,7,-0.1485974527237924,2.3417663289957527,0.0,0.14718608772821784,-0.23072507132387166,2022,7,197,0.45999999999999996
4601,3,2,1,8,-0.35034198411863865,0.09457366754129916,0.0,-0.09922158512890548,-0.3541962700408741,2022,7,197,0.47
4602,2,2,1,12,-0.3395078230116793,-1.253741929331373,0.2,-0.0969846433684745,-0.3428893238597655,2022,5,146,0.325
4603,2,2,1,12,-0.12215709331613886,0.09457366754129916,0.2,0.10735571747407059,-0.18387023374659348,2022,5,146,0.35
4604,2,2,1,7,-0.3492123559463491,-0.8043033970404823,0.2,-0.10341883921069125,-0.35113315514094373,2022,5,146,0.36249999999999993
4605,2,2,2,0,-0.09934630624615454,1.4428892644139713,0.2,0.09274900005519532,-0.15184913644988154,2022,5,146,0.30000000000000004
4606,3,0,2,13,-0.29503192289872016,-1.253741929331373,0.0,-0.06539979412629757,-0.3059995949680183,2022,5,148,0.29
4607,3,0,1,14,0.49028429880863406,-0.35486486474959156,0.0,0.5633597105161867,0.31514553274907353,2022,5,148,0.3
4608,3,0,1,3,-0.359045255718779,-0.8043033970404823,0.2,-0.11355252690326963,-0.3579489125836409,2022,5,148,0.33749999999999997
4609,3,0,1,12,-0.2960428117460816,1.4428892644139713,0.0,-0.0293880200643364,-0.32245839104927665,2022,5,148,0.48
4610,3,0,0,9,-0.2932187413153576,1.892327796704862,0.0,-0.03382775180259637,-0.317374985572863,2024,11,315,0.44000000000000006
4611,2,1,1,3,-0.31850700835411344,0.09457366754129916,0.0,-0.05539801769401941,-0.3368139281146688,2023,1,24,0.5
4612,3,0,1,2,-0.2924228669212445,-0.35486486474959156,0.2,-0.10709015584040622,-0.2853175782370338,2024,1,1,0.075
4613,3,0,1,12,-0.33115114187349143,0.5440121998321898,0.2,-0.08725309291603468,-0.33757280793221917,2024,1,1,0.35
4614,3,2,1,1,-0.26807488696908194,-0.35486486474959156,0.8,-0.8326648413921696,0.05080209371871793,2023,9,249,-2.65
4615,3,2,1,8,-0.32319239793236015,2.3417663289957527,0.2,-0.10412407352142257,-0.3213930545015768,2023,9,249,0.15
4616,2,1,2,0,-0.15320903137032693,-0.35486486474959156,0.2,-0.09365313697564942,-0.13351910250271623,2022,9,247,0.049999999999999996
4617,3,2,2,13,0.5777181611780381,-0.8043033970404823,0.0,0.5072312558098002,0.4379424540396688,2022,9,264,0.25
4618,3,2,0,5,0.5023668274128114,-0.35486486474959156,0.0,0.48029147589877774,0.3641433888350514,2022,9,264,0.25999999999999995
4619,0,2,2,6,4.2523023305077965,0.9934507321230805,0.2,4.180717377514565,3.0332820189300933,2024,12,360,0.35
4620,0,2,1,3,-0.22364391524933885,-0.35486486474959156,0.2,0.022510736366792516,-0.26261436317858805,2024,12,360,0.375
4621,2,1,1,14,-0.2443912054023283,0.5440121998321898,0.0,-0.029639035666461106,-0.26391063157507355,2022,10,278,0.27999999999999997
4622,3,0,1,15,-0.3546551098673808,-0.35486486474959156,0.2,-0.13081881439227566,-0.3456387200217229,2024,9,254,-0.22499999999999998
4623,3,0,1,12,-0.08395512239870867,0.09457366754129916,0.2,0.14292821423231353,-0.15577497787923755,2024,9,254,0.35
4624,3,0,1,14,0.045926444047043644,-0.8043033970404823,0.2,-0.13612856279232158,0.10985583358801984,2024,9,254,-0.012499999999999999
4625,3,0,0,9,-0.3461443885238807,-0.35486486474959156,0.2,-0.10423165163661885,-0.34731624382893944,2024,9,254,0.30000000000000004
4626,3,1,1,14,-0.2443912054023283,0.5440121998321898,0.0,-0.036260212518423804,-0.2610947880415315,2023,11,318,0.26
4627,3,1,1,14,-0.32890472221268824,-0.8043033970404823,0.0,-0.09259613930411754,-0.3327588229460554,2023,11,318,0.28
4628,3,1,1,2,-0.14298140357178443,0.5440121998321898,0.0,0.04590470744916233,-0.18129803057552818,2023,11,318,0.27999999999999997
4629,3,1,1,14,-0.3100508429166615,-0.35486486474959156,0.0,-0.08011494345493421,-0.31673465803303047,2023,11,318,0.27
4630,1,0,0,9,-0.3413242137659859,-0.8043033970404823,0.0,-0.09599424167301651,-0.3453656685275613,2022,10,288,0.36
4631,2,0,1,10,-0.2857895105799871,0.5440121998321898,0.0,-0.0162942266147297,-0.31642584115033834,2024,8,217,0.48
4632,2,0,0,9,-0.16992239364670267,-0.35486486474959156,0.0,-0.07470914316632019,-0.16048584235430835,2024,8,217,0.09
4633,3,1,0,4,0.5720989028550862,0.9934507321230805,0.15,0.0249184370402335,0.6367017926654869,2022,8,233,0.058823529411764705
4634,3,1,1,14,-0.23888747723336048,-1.253741929331373,0.0,-0.10850745481838922,-0.22414242433230716,2022,8,233,0.039999999999999994
4635,3,1,1,14,0.02099118581212823,-0.35486486474959156,0.0,-0.08085134126728984,0.058134724568249065,2024,3,73,0.039999999999999994
4636,0,0,1,2,-0.16998657706558273,0.09457366754129916,0.0,0.02049748878240462,-0.20104778705217757,2024,4,119,0.26999999999999996
4637,0,0,1,2,-0.3489459947579967,-0.35486486474959156,0.0,-0.09800492787370925,-0.3531342013966949,2024,4,119,0.45999999999999996
4638,0,0,1,2,-0.2929299159303972,-0.8043033970404823,0.0,-0.0698356837890148,-0.3017347993235029,2024,4,119,0.26
4639,3,0,2,6,2.198381579609778,1.892327796704862,0.0,3.087771539615808,1.1741876825054791,2023,9,255,0.47
4640,3,0,1,7,-0.35103195587159963,-1.253741929331373,0.0,-0.09913748636424806,-0.3550127012704253,2023,9,255,0.49
4641,2,0,1,3,-0.36374348198080164,0.09457366754129916,0.7,-0.13315479632225244,-0.35492828042947766,2024,10,297,-0.8
4642,2,0,0,5,0.5604464031574056,0.09457366754129916,0.2,-0.24595130390013722,0.7387126689630268,2024,10,297,-0.05
4643,3,0,1,3,-0.3586088084703944,-0.8043033970404823,0.2,-0.11316063519791168,-0.35762175913119465,2022,8,214,0.33749999999999997
4644,3,0,2,11,0.5271737188099664,-0.8043033970404823,0.2,0.05644907032752978,0.5724620714592652,2022,8,214,0.07500000000000001
4645,3,2,0,5,-0.134936012015165,-0.8043033970404823,0.1,-0.15690565353281316,-0.08594423684974313,2023,8,225,-0.05555555555555556
4646,3,1,1,12,-0.34697235462743387,-0.35486486474959156,0.0,-0.09617097714798187,-0.35168107363122286,2021,5,150,0.45
4647,3,2,0,5,0.3285998483077967,-0.35486486474959156,0.1,0.14567999411546967,0.3098384574316978,2023,4,117,0.14444444444444446
4648,3,1,1,12,0.3374956701645773,2.3417663289957527,0.0,0.7608692879410494,0.05827687837139308,2024,5,136,0.47
4649,3,1,1,15,-0.26549150435915825,0.5440121998321898,0.0,-0.114087856095556,-0.25187022260379666,2024,5,136,0.029999999999999995
4650,3,2,1,12,0.02357456842205192,0.5440121998321898,0.0,0.3683338214810546,-0.1299710670303751,2024,4,100,0.47
4651,3,2,1,12,-0.0547131567569392,0.09457366754129916,0.0,0.29551154854152795,-0.18757966734281079,2024,4,100,0.5
4652,3,2,1,12,-0.34995688360535815,-0.8043033970404823,0.0,-0.0977359825857185,-0.35439234425210725,2024,2,49,0.49000000000000005
4653,3,2,1,14,-0.10174355694132593,0.5440121998321898,0.0,0.04820141482914683,-0.13561637036212806,2024,2,49,0.24000000000000002
4654,2,0,1,8,-0.36420560259673834,-1.253741929331373,0.0,-0.11655702997768057,-0.36250981659715753,2024,6,177,0.47
4655,3,1,1,14,-0.2962225253189459,-0.8043033970404823,0.2,-0.10543379438420925,-0.2903211016273895,2021,5,125,0.08750000000000001
4656,3,0,1,2,-0.2727057206412805,-0.8043033970404823,0.2,-0.061599981414542565,-0.282354679045067,2022,5,123,0.2375
4657,3,0,1,1,-0.3308045514115389,-0.8043033970404823,0.2,-0.09451717707548002,-0.33409140138165816,2022,5,123,0.27499999999999997
4658,3,0,1,12,-0.35604147171519074,-0.8043033970404823,0.2,-0.11000501048548691,-0.3560589750475886,2022,5,123,0.3625
4659,3,0,1,1,-0.33962335316566344,1.4428892644139713,0.2,-0.11359478973423962,-0.335956103440524,2022,5,123,0.1125
4660,3,0,2,0,-0.3246172698314982,-0.35486486474959156,0.2,-0.12380574583495502,-0.314635030021076,2022,5,123,-0.012499999999999999
4661,3,0,0,5,0.9856294615285689,0.9934507321230805,0.3,-0.2767715801093119,1.2328915751478864,2022,5,123,-0.04285714285714286
4662,3,0,1,14,-0.24567166460898612,-0.35486486474959156,0.2,-0.16329203687938712,-0.20851966690172333,2022,5,123,-0.125
4663,3,0,1,10,-0.36401305234009806,-1.253741929331373,0.2,-0.11785309012742645,-0.3617407699686544,2023,9,262,0.35000000000000003
4664,3,0,1,3,-0.3567827902032558,2.3417663289957527,0.7,-0.14796983961499996,-0.3407521149573247,2023,9,266,-0.8
4665,3,0,1,10,-0.3422548733397472,-0.8043033970404823,0.2,-0.0975925450987901,-0.3457389357296865,2023,9,266,0.35000000000000003
4666,3,1,0,9,-0.24058833783368289,0.09457366754129916,0.0,0.024370300929471407,-0.28257689648446443,2023,1,10,0.43
4667,3,1,2,0,-0.2565379174253855,-0.8043033970404823,0.0,-0.06557439511485029,-0.26237144901689374,2023,1,10,0.19
4668,3,1,1,3,-0.3510800934357597,2.7912048612866434,0.8,-0.20260073865428882,-0.3110664793766337,2024,5,128,-1.7
4669,3,1,0,4,0.6315757516287002,1.4428892644139713,0.32,-0.6311620667865682,0.9830135110512526,2024,5,128,-0.1911764705882353
4670,3,1,1,14,0.8710042937506143,0.5440121998321898,0.2,-0.36972675578999986,1.14273120631704,2024,5,128,-0.07500000000000001
4671,3,0,1,1,0.08549552178661973,0.09457366754129916,0.1,0.18655882409549834,0.01739413447792297,2023,8,213,0.2555555555555556
4672,3,0,2,13,0.6516253680184632,0.09457366754129916,0.0,0.5835374374720134,0.4891131028664223,2023,8,213,0.26
4673,3,0,2,13,-0.17789718344255398,-1.253741929331373,0.0,0.019894709819479335,-0.20974186281840965,2023,8,213,0.28
4674,3,0,0,9,0.06912874997219653,-0.35486486474959156,0.0,0.0058335671276709845,0.07573456362876665,2023,8,213,0.11
4675,2,0,0,9,-0.3447451899922947,-0.8043033970404823,0.2,-0.11592863717780377,-0.3407586507643658,2024,3,88,0.1
4676,3,0,1,3,-0.31573428465849357,0.09457366754129916,0.2,-0.07466303825980747,-0.3254837435085251,2021,3,73,0.33749999999999997
4677,3,0,1,14,-0.23888747723336048,-1.253741929331373,0.0,-0.10850745481838922,-0.22414242433230716,2021,3,73,0.039999999999999994
4678,3,0,2,0,-0.23596713167431635,3.6900819258684248,0.0,-0.09405783559948314,-0.22698332179284006,2021,3,73,0.08
4679,3,0,1,14,-0.33455286307413623,-0.8043033970404823,0.0,-0.09771549151615731,-0.33697223988521996,2021,3,73,0.27
4680,3,0,1,3,-0.2692654893893076,-0.8043033970404823,0.2,-0.03624911318907815,-0.28924341966638983,2021,3,73,0.325
